simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
8,3,3,0.56029648,0.555768,0.0291,0.39786,0.39786,0.0009,0.95815648,0.953628,0.9720624433322704,0.9313879290434477
9,3,3,0.48103184,0.477144,0.0291,0.48132,0.48132,0.0026,0.96235184,0.958464,0.9999999103398233,0.9623517537153639
10,3,3,0.5038422,0.49977,0.0314,0.45684,0.45684,0.0022,0.9606822,0.95661,0.997611976816065,0.9583880686340063
1,4,4,0.54488996,0.540486,0.0378,0.41706,0.41706,0.0046,0.96194996,0.957546,0.9826476552925167,0.9452578727027302
2,4,4,0.42610188,0.422658,0.0407,0.54174,0.54174,0.0020,0.96784188,0.964398,0.985925361093691,0.9542198550205968
3,4,4,0.56301848,0.558468,0.0403,0.39774,0.39774,0.0017,0.96075848,0.956208,0.9712565992380152,0.9331430139738847
4,4,4,0.49126656,0.487296,0.0463,0.46938,0.46938,0.0109,0.96064656,0.956676,0.9994811971195646,0.9601481737975917
5,4,4,0.48947004,0.485514,0.0473,0.4713,0.4713,0.0096,0.96077004,0.956814,0.9996424658251081,0.9604265318764877
6,4,4,0.49273644,0.488754,0.0458,0.46968,0.46968,0.0033,0.96241644,0.958434,0.9994263998529109,0.9618643977884551
7,4,4,0.57015012,0.565542,0.0397,0.39036,0.39036,0.0017,0.96051012,0.955902,0.9661489728512359,0.9279958658512174
8,4,4,0.4856048,0.48168,0.0412,0.47922,0.47922,0.0009,0.9648248,0.9609,0.999956209625328,0.9647825499605153
9,4,4,0.5650872,0.56052,0.0451,0.3924,0.3924,0.0089,0.9574872,0.95292,0.968496950233629,0.9273234330877368
10,4,4,0.56884356,0.564246,0.0387,0.39186,0.39186,0.0027,0.96070356,0.956106,0.9671759224847484,0.9291693518773818
1,5,5,0.52060972,0.516402,0.0448,0.4446,0.4446,0.0023,0.96520972,0.961002,0.9938367477500342,0.9592608890215212
2,5,5,0.47493456,0.471096,0.0508,0.48948,0.48948,0.0071,0.96441456,0.960576,0.9997725806408484,0.9641952334588083
3,5,5,0.47373688,0.469908,0.0492,0.49224,0.49224,0.0030,0.96597688,0.962148,0.9996332271751507,0.9656225859309833
4,5,5,0.48375384,0.479844,0.0629,0.47466,0.47466,0.0153,0.95841384,0.954504,0.9999099778529634,0.9583275615283736
5,5,5,0.45255972,0.448902,0.0501,0.51432,0.51432,0.0035,0.96687972,0.963222,0.9959364534510884,0.9629507592505814
6,5,5,0.44733348,0.443718,0.0558,0.5181,0.5181,0.0040,0.96543348,0.961818,0.994655786727478,0.9602739975824469
7,5,5,0.4847882,0.48087,0.0553,0.47754,0.47754,0.0086,0.9623282,0.95841,0.9999432730707685,0.9622736100763011
8,5,5,0.4739002,0.47007,0.0529,0.48996,0.48996,0.0075,0.9638602,0.96003,0.9997224561443232,0.9635926865237585
9,5,5,0.54107916,0.536706,0.0487,0.4206,0.4206,0.0074,0.96167916,0.957306,0.9845474518791024,0.9468187665032356
10,5,5,0.54352896,0.539136,0.0515,0.41772,0.41772,0.0046,0.96124896,0.956856,0.9831587231361678,0.9450603001295693
1,6,6,0.46823844,0.464454,0.0634,0.495,0.495,0.0078,0.96323844,0.959454,0.9992287056633691,0.9624954996464028
2,6,6,0.5531104,0.54864,0.0693,0.40296,0.40296,0.0125,0.9560704,0.9516,0.975929144301748,0.9330569673642299
3,6,6,0.50231788,0.498258,0.0634,0.4593,0.4593,0.0078,0.96161788,0.957558,0.9980027855422322,0.959697322867216
4,6,6,0.49736384,0.493344,0.0640,0.46512,0.46512,0.0035,0.96248384,0.958464,0.9988789641813337,0.9614048611404725
5,6,6,0.46698632,0.463212,0.0806,0.4884,0.4884,0.0203,0.95538632,0.951612,0.9994978812282287,0.9549066025944345
6,6,6,0.50552984,0.501444,0.0693,0.45342,0.45342,0.0111,0.95894984,0.954864,0.9970558009925876,0.9561265008329138
7,6,6,0.45713268,0.453438,0.0657,0.50772,0.50772,0.0029,0.96485268,0.961158,0.9972586207044172,0.9622076528397604
8,6,6,0.50787076,0.503766,0.0710,0.44952,0.44952,0.0140,0.95739076,0.953286,0.9962991258256638,0.9538475772615679
9,6,6,0.50509432,0.501012,0.0753,0.44952,0.44952,0.0219,0.95461432,0.950532,0.9966222848709024,0.9513899047688829
10,6,6,0.51669004,0.512514,0.0674,0.4425,0.4425,0.0089,0.95919004,0.955014,0.9940530885962073,0.9534858218127196
1,7,7,0.38864716,0.385506,0.0907,0.5721,0.5721,0.0136,0.96074716,0.957606,0.9648214753506117,0.9269494923501103
2,7,7,0.55251156,0.548046,0.0773,0.4035,0.4035,0.0088,0.95601156,0.951546,0.9762814213576274,0.9333363246311227
3,7,7,0.53454636,0.530226,0.0851,0.4203,0.4203,0.0084,0.95484636,0.950526,0.9858861814563301,0.9413698317378764
4,7,7,0.48489708,0.480978,0.0793,0.47418,0.47418,0.0096,0.95907708,0.955158,0.9998751490949084,0.9589573383585094
5,7,7,0.43791536,0.434376,0.0775,0.52524,0.52524,0.0060,0.96315536,0.959616,0.9918468480995141,0.9553026080461529
6,7,7,0.48685692,0.482922,0.0785,0.47292,0.47292,0.0078,0.95977692,0.955842,0.9997891850311517,0.9595745846585089
7,7,7,0.57259992,0.567972,0.0772,0.38322,0.38322,0.0042,0.95581992,0.951192,0.9622260155176694,0.9197147931740176
8,7,7,0.59214388,0.587358,0.0737,0.36378,0.36378,0.0057,0.95592388,0.951138,0.9460111049462917,0.9043146059633463
9,7,7,0.47885424,0.474984,0.0735,0.48324,0.48324,0.0059,0.96209424,0.958224,0.999979220003469,0.9620742476850302
10,7,7,0.49692832,0.492912,0.0767,0.46404,0.46404,0.0022,0.96096832,0.956952,0.9988300781569156,0.9598440621719199
1,8,8,0.44374044,0.440154,0.0972,0.5133,0.5133,0.0121,0.95704044,0.953454,0.9947450948692153,0.9520112832814756
2,8,8,0.50487656,0.500796,0.0767,0.45714,0.45714,0.0021,0.96201656,0.957936,0.9975437695914033,0.9596536256717545
3,8,8,0.5531104,0.54864,0.0862,0.40236,0.40236,0.0042,0.9554704,0.951,0.9757113253444535,0.9322632903113952
4,8,8,0.44374044,0.440154,0.0837,0.52008,0.52008,0.0003,0.96382044,0.960234,0.9937656522638478,0.9578116482218288
5,8,8,0.42087564,0.417474,0.0825,0.54426,0.54426,0.0026,0.96513564,0.961734,0.9839193710959764,0.9496156519311126
6,8,8,0.48990556,0.485946,0.0871,0.46938,0.46938,0.0034,0.95928556,0.955326,0.999542390077917,0.9588465814096331
7,8,8,0.62491676,0.619866,0.0853,0.32634,0.32634,0.0058,0.95125676,0.946206,0.9103171850574047,0.8659453760300272
8,8,8,0.55262044,0.548154,0.0882,0.40206,0.40206,0.0045,0.95468044,0.950214,0.9757318765936814,0.9315121372684815
9,8,8,0.51385916,0.509706,0.0851,0.4434,0.4434,0.0079,0.95725916,0.953106,0.9946114821037259,0.9521009518849677
10,8,8,0.51701668,0.512838,0.0895,0.36144,0.36144,0.3053,0.87845668,0.874278,0.969588641645979,0.8517416191060364
